marca,model,pret,an,km,combustibil,cutie,caroserie,capacitate_cc,putere_cp,pret_per_cp,pret_per_cc,km_per_year
Volvo,XC,0.32126541013338233,2025,0.3534533836334591,Diesel,Automata,SUV,0.595,0.6993865030674847,0.02242721907606468,0.3261518728329934,0.36643399907579394
Renault,Koleos,0.21233269817948072,2018,0.4664761661904155,Diesel,Automata,SUV,0.6094444444444445,0.5214723926380368,0.01965290965051747,0.21274934112536784,0.060450713606945296
Audi,A4,0.18352120112950251,2025,0.4974987437468594,Diesel,Automata,Combi,0.5944444444444446,0.5613496932515337,0.015829670634689843,0.1864024569176687,0.5157684471889087
Audi,A3,0.14908514887853258,2015,0.499998749996875,Hibrid Plug-In,Automata,Compacta,0.2783333333333333,0.4386503067484663,0.016266402647908986,0.21300697743760572,0.04712352041888842
BMW,X3,0.17732271172432792,2025,0.49314123285308215,Diesel,Manuala,SUV,0.6094444444444445,0.5613496932515337,0.01529496900769451,0.1776687701177624,0.5112509362884755
Audi,A3,0.19167106682889873,2025,0.4672861682154205,Diesel,Automata,Masina mica,0.5944444444444446,0.4386503067484663,0.020913139463032384,0.1946807686172581,0.48444651991883697
BMW,iX3,0.4305424826097936,2021,0.1532478831197078,Electric,Automata,SUV,0.6018489494605339,0.8558282208588958,0.024714729390455343,0.43437551268529,0.031775340162579165
Skoda,Kodiaq,0.2117587639752979,2025,0.6287490718726797,Diesel,Automata,SUV,0.5944444444444446,0.4386503067484663,0.023104996451298137,0.2150850580176545,0.651838052623643
BMW,Seria,0.10902454142657086,2025,0.6324990812477032,Diesel,Automata,Combi,0.6094444444444445,0.5429447852760736,0.009708434241164207,0.10923290208653212,0.6557257556360641
Renault,Arkana,0.23815973736770818,2025,0.08938522346305866,Benzina,Automata,SUV,0.24111111111111116,0.4079754601226994,0.027828925717193694,0.357386709246515,0.09266972834713315
Volkswagen,Touran,0.17043550127413393,2025,0.5074987687469219,Diesel,Automata,Monovolum,0.5944444444444446,0.4386503067484663,0.01859603350400859,0.17311051982255335,0.5261356552220313
Volkswagen,T-ROC,0.19499988521315917,2019,0.5399388498471246,Benzina,Automata,SUV,0.33333333333333337,0.4386503067484663,0.02127636147823071,0.26019856682024645,0.07996656618969016
Volvo,XC,0.27545398195550863,2018,0.35635839089597726,Diesel,Automata,SUV,0.595,0.5613496932515337,0.02376008791358912,0.27964206163780436,0.046180575724603046
Skoda,Octavia,0.05047177391583829,2025,0.6984992462481157,Benzina + GPL,Manuala,Sedan,0.2733333333333333,0.22392638036809814,0.010267734627557628,0.07257798217035907,0.7241493286546733
Volvo,XC,0.2261071190798687,2015,0.5752489381223453,Diesel,Automata,SUV,0.595,0.6687116564417178,0.016482318572720197,0.2295429189848056,0.05421563318700186
Renault,Megane,0.04933538419155628,2011,0.5274988187470468,Diesel,Manuala,Combi,0.3127777777777778,0.25460122699386506,0.008933281864372967,0.0674954541645951,0.03645786245753955
Volvo,XC,0.10317041254390596,2012,0.5199987999969999,Diesel,Automata,SUV,0.8344444444444445,0.4785276073619632,0.01036389215828894,0.0859208884658602,0.03850662023551378
Volkswagen,Golf,0.07791730755986133,2025,0.4849987124967812,Benzina,Automata,Compacta,0.1661111111111111,0.3006134969325154,0.012111327122714096,0.13011049434123045,0.5028094371475054
Renault,Trafic,0.17789664592851076,2016,0.22749806874517187,Diesel,Manuala,Monovolum,0.38888888888888895,0.4233128834355828,0.020075000802548766,0.2225234471165292,0.0235852458164123
Volkswagen,Sharan,0.16297435661975712,2025,0.47249868124670313,Diesel,Automata,Monovolum,0.5944444444444446,0.5429447852760736,0.014513255568028162,0.16553178375954897,0.48985042710610216
Volkswagen,Golf,0.09410225211781721,2014,0.4157710394275986,Benzina,Manuala,Compacta,0.1661111111111111,0.3006134969325154,0.014627059043855127,0.1571361750258537,0.035919847557320625
Renault,Kadjar,0.17215730388668243,2025,0.33368583421458553,Diesel,Automata,SUV,0.3127777777777778,0.3343558282208589,0.024243477480368043,0.23553498371020531,0.3459406205963188
Volkswagen,Passat,0.21664868339493562,2025,0.19749799374498436,Diesel,Manuala,Sedan,0.5944444444444446,0.4386503067484663,0.023638557066727402,0.22005204503740816,0.20475220619523007
Mercedes-Benz,C,0.2777611974563236,2019,0.41499853749634374,Diesel,Automata,Sedan,0.5844444444444445,0.5736196319018405,0.02346757616408232,0.2847317629369028,0.06146258088028529
Audi,A3,0.06655341031704125,2025,0.6249990624976562,Diesel,Manuala,Compacta,0.5544444444444445,0.3006134969325154,0.010344962156806562,0.0701587154300064,0.6479503496112221
Volkswagen,Passat,0.19224500103308156,2025,0.4776961942404856,Benzina,Automata,Sedan,0.33333333333333337,0.4386503067484663,0.020975763948411406,0.25652252655582053,0.49523878348131767
BMW,Seria,0.7624945476250603,2025,0.04374760936902342,Diesel,Automata,Sedan,0.6094444444444445,0.5828220858895706,0.06344831617731761,0.7640203863134075,0.045356382685969795
Ford,Focus,0.12968617277715283,2025,0.13499783749459374,Benzina,Manuala,Compacta,0.05611111111111111,0.3619631901840491,0.016957856489649422,0.2594646645451218,0.1399571559882137
Renault,Megane,0.11935535710186185,2025,0.47749869374673437,Diesel,Automata,Combi,0.3127777777777778,0.33128834355828224,0.01695268062906254,0.1632936906345224,0.4950340311226635
Audi,Q5,0.526848642071673,2025,0.14016535041337602,Diesel,Automata,SUV,0.5944444444444446,0.6042944785276074,0.04234232190384996,0.5351409117553009,0.14531441073932982
Mercedes-Benz,GLC,0.46945522165338965,2025,0.15787539468848671,Diesel,Automata,SUV,0.5844444444444445,0.5736196319018405,0.0396645161415468,0.48124398442139316,0.16367473616599
Mercedes-Benz,Vito,0.19167106682889873,2021,0.5079437698594247,Diesel,Manuala,Monovolum,0.5844444444444445,0.3957055214723927,0.023050600000494463,0.1964777712522514,0.10531927722874772
Audi,Q5,0.3730342753506738,2025,0.33790334475836187,Hibrid Plug-In,Automata,SUV,0.6033333333333333,0.7914110429447853,0.023104054729713493,0.3758470269502297,0.3503129905842883
Volkswagen,Tiguan,0.06873436029293602,2010,0.4672161680404201,Benzina,Manuala,SUV,0.2733333333333333,0.4386503067484663,0.007498974694845969,0.09883994624231485,0.030273228911155012
Ford,Focus,0.2651346449643013,2025,0.00953752384380961,Diesel,Automata,Compacta,0.3338888888888889,0.33128834355828224,0.03765871090688144,0.35354845157899994,0.009890164004657316
Mercedes-Benz,Vito,0.25021235565554767,2018,0.6831467078667697,Diesel,Automata,Monovolum,0.6916666666666667,0.4785276073619632,0.025136473659934693,0.2333919913292689,0.08852900066365377
Ford,Kuga,0.19396680364563007,2025,0.2724981812454531,Benzina,Automata,SUV,0.3338888888888889,0.5368098159509203,0.017462290771436465,0.25864741299762845,0.28250626644364973
Renault,Talisman,0.14805206731100348,2016,0.4499986249965625,Benzina,Automata,Compacta,0.4,0.4386503067484663,0.016153678574226747,0.18290215805780044,0.046652283690110125
Mercedes-Benz,GLC,0.20085401409582407,2025,0.7499743749359373,Diesel,Automata,SUV,0.6916666666666667,0.5,0.019351555804224502,0.1873491611130082,0.7775145320051721
Mercedes-Benz,C,0.06884914713377258,2025,0.5599988999972499,Diesel,Automata,Combi,0.6916666666666667,0.6042944785276074,0.0055319548833556295,0.06421135937184581,0.580563497395925
Mercedes-Benz,ML,0.05735898436603228,2025,0.859999649999125,Diesel,Automata,SUV,0.9944444444444445,0.4785276073619632,0.00576144307374029,0.04264177832121733,0.8915797383896037
Skoda,Karoq,0.17204251704584586,2025,0.45499863749659375,Benzina,Automata,SUV,0.05611111111111111,0.33128834355828224,0.02443619865860496,0.34420375600781744,0.4717078130481376
Dacia,Jogger,0.15436534355701462,2025,0.2424981062452656,Benzina + GPL,Manuala,Combi,0.05611111111111111,0.2852760736196319,0.025182145223770637,0.3088383899231152,0.2514046423442819
Renault,Megane,0.05725567620927937,2012,0.5424988562471406,Benzina,Manuala,Combi,0.27722222222222226,0.37730061349693256,0.007200671802658875,0.08192076383721413,0.040172778669408486
Audi,A3,0.08021304437659267,2049,0.5707014267535668,Diesel,Manuala,Compacta,0.5944444444444446,0.4079754601226994,0.009372379512780103,0.08146611142991583,0.5916590017933745
Volkswagen,Passat,0.22955072430496568,2018,0.38439096097740244,Diesel,Automata,Combi,0.5944444444444446,0.5613496932515337,0.01980032530922925,0.23315742862943417,0.04981331021445942
BMW,Seria,0.3093275786863794,2025,0.19104547761369403,Diesel,Automata,Combi,0.6094444444444445,0.5613496932515337,0.026682133286298794,0.3099397755562747,0.1980627652118577
Dacia,Logan,0.10041552836382837,2025,0.32032830082075203,Benzina,Manuala,Combi,0.0,0.25460122699386506,0.01818174844688583,0.22349517607976166,0.33209262246607524
Dacia,Logan,0.09467618632200005,2025,0.40866102165255414,Diesel,Manuala,Sedan,0.3127777777777778,0.20858895705521474,0.020526680467732896,0.1295287384361054,0.42366876282465565
Mercedes-Benz,Vito,0.5972129755044883,2025,1.7500043750109376e-05,Diesel,Automata,Monovolum,0.5844444444444445,0.3957055214723927,0.0718230063267084,0.6122129080814157,2.0581957124581673e-05
Volvo,XC,0.4360292936017815,2022,0.1572478931197328,Diesel,Automata,SUV,0.595,0.5828220858895706,0.03628199786536028,0.4426653011290346,0.04075593412127163
Volkswagen,Golf,0.14918845703528547,2017,0.5149987874969687,Benzina,Automata,Compacta,0.6033333333333333,0.6042944785276074,0.011988991444168658,0.1503065750568352,0.05932331573059333
Volvo,EX30,0.3901375146353222,2025,0.04293760734401836,Electric,Automata,SUV,0.6018489494605339,0.8128834355828222,0.0235437807576461,0.3936097683645835,0.044516638835286865
Volvo,XC,0.26109414816685417,2020,0.40626601566503917,Diesel,Manuala,SUV,0.595,0.4386503067484663,0.028488197214478834,0.2650633160088438,0.07019750903433573
Ford,Puma,0.1605638329621892,2025,0.2224980562451406,Benzina,Manuala,SUV,0.05611111111111111,0.3619631901840491,0.020995545333475574,0.32123923257619263,0.23067022627803663
Ford,Mondeo,0.18352120112950251,2021,0.2499981249953125,Diesel,Automata,Sedan,0.6105555555555555,0.4386503067484663,0.02002387177065028,0.18369560285371192,0.051835887706671434
BMW,X4,0.39576206983631396,2023,0.4606261515653789,Diesel,Automata,SUV,0.6094444444444445,0.5613496932515337,0.03413825041828925,0.3965485295521006,0.15918055148363133
Volvo,S90,0.26664983126334396,2025,0.41499853749634374,Diesel,Automata,Sedan,0.595,0.4386503067484663,0.02909440223294776,0.27070369401397326,0.4302389809156471
BMW,Seria,0.051631121008287616,2007,0.4180335450838627,Diesel,Manuala,Sedan,0.6094444444444445,0.5214723926380368,0.004777835258242012,0.05172376928717894,0.02280961496277631
Mercedes-Benz,A,0.2812048026814206,2025,0.4360835902089755,Hibrid Plug-In,Automata,Compacta,0.24111111111111116,0.647239263803681,0.021154486794812723,0.4219808946944826,0.4520982390534861
BMW,Seria,0.13426616772653183,2025,0.4252485631214078,Diesel,Automata,Combi,0.6094444444444445,0.5429447852760736,0.011956477240690554,0.13452541869168763,0.4408653691495978
Volkswagen,Golf,0.19499988521315917,2020,0.1017927544818862,Benzina,Manuala,Compacta,0.33333333333333337,0.37730061349693256,0.024525185925832468,0.26019856682024645,0.01758867990325362
Mercedes-Benz,C,0.2696113317569274,2019,0.5499988749971875,Diesel,Automata,Combi,0.5844444444444445,0.5736196319018405,0.022778963745878743,0.2763770517240891,0.08145648208702178
Skoda,Kodiaq,0.4419063798526137,2025,0.11749779374448435,Diesel,Automata,SUV,0.5944444444444446,0.5920245398773006,0.03622217783907021,0.4488599165764818,0.12181454193024913
Dacia,Logan,0.0602401340710301,2016,0.420323550808877,Benzina,Manuala,Combi,0.0,0.25460122699386506,0.010907673606707174,0.13408332555496144,0.04357581470628099
Volkswagen,Taigo,0.18237333272113684,2022,0.23650309125772814,Benzina,Manuala,SUV,0.05611111111111111,0.3159509202453988,0.02707053683717261,0.3648718270962798,0.061297260937899965
BMW,Seria,0.05105718680410478,2025,0.5049987624969062,Diesel,Manuala,Coupe,0.6094444444444445,0.4171779141104295,0.005841078422888289,0.051148677959185415,0.5235438532137506
Volvo,C30,0.04577699212562272,2022,0.6124990312475781,Diesel,Manuala,Coupe,0.36777777777777776,0.33128834355828224,0.006501841725061031,0.0586514453221624,0.15874772054824846
BMW,Seria,0.4419063798526137,2026,0.1652479131197828,Diesel,Automata,Sedan,0.6094444444444445,0.5613496932515337,0.03811880697481005,0.44278587232278055,0.17131796028840962
Renault,Symbol,0.034413094882802635,2007,0.6249990624976562,Diesel,Manuala,Sedan,0.3127777777777778,0.2392638036809816,0.006593978061950062,0.04707943655624993,0.034102505544751166
Volkswagen,Passat,0.06310980509194426,2025,0.7499993749984375,Diesel,Manuala,Coupe,0.5944444444444446,0.4079754601226994,0.007373814553145201,0.06409331645472119,0.7775404500252548
BMW,Seria,0.10890975458573429,2014,0.5524988812472031,Diesel,Manuala,Sedan,0.6094444444444445,0.5429447852760736,0.009698211217064495,0.10911788382093342,0.0477322011935604
Volkswagen,Passat,0.15321747514864897,2016,0.5032162580406451,Diesel,Automata,Combi,0.5944444444444446,0.4386503067484663,0.016717298942637942,0.15562112890792787,0.052169452625137155
Volkswagen,Golf,0.08262356803416056,2027,0.9112497781244453,Diesel,Manuala,Combi,0.5944444444444446,0.4386503067484663,0.009014487241018292,0.0839146261579634,0.9447116795593571
BMW,Seria,0.298308041966069,2020,0.3474983687459219,Diesel,Manuala,Sedan,0.6094444444444445,0.5613496932515337,0.025731552616084872,0.2988980220587989,0.06004326073289351
Renault,Trafic,0.18937533001216741,2017,0.11999779999449998,Diesel,Manuala,Monovolum,0.38888888888888895,0.25460122699386506,0.03428862845013857,0.23688202113903037,0.013822791585221829
Renault,Kadjar,0.12165109391859318,2025,0.10499776249440623,Benzina,Manuala,SUV,0.1661111111111111,0.37730061349693256,0.015299882155242531,0.20313733363797837,0.10885553188884585
Audi,Q3,0.14919993571936913,2015,0.5949989874974687,Diesel,Manuala,SUV,0.5944444444444446,0.5214723926380368,0.013809130424980682,0.15154027102784862,0.05607701826567614
Volkswagen,T-ROC,0.2174981060171262,2025,0.3128732821832054,Diesel,Automata,SUV,0.5944444444444446,0.4386503067484663,0.023731241305088354,0.22091485498919633,0.32436386887738233
Volkswagen,Passat,0.10327372070065888,2025,0.5922264805662014,Diesel,Automata,Combi,0.5944444444444446,0.5,0.009949452496474047,0.1048902356615709,0.6139744170846709
Renault,Captur,0.1674510434123832,2025,0.16383540958852397,Benzina + GPL,Manuala,SUV,0.05611111111111111,0.2852760736196319,0.02731683411746267,0.33501794663516754,0.16985359215373105
Volkswagen,Tiguan,0.2263711288137928,2025,0.37499843749609374,Benzina,Automata,SUV,0.33333333333333337,0.4386503067484663,0.02469941584904803,0.30205947533139665,0.38877014878315663
Audi,Q5,0.5848159966941391,2025,0.026955067387668466,Hibrid Plug-In,Automata,SUV,0.6033333333333333,0.8957055214723927,0.032116451149054745,0.5892320501507388,0.02794724859634864
Audi,A5,0.246757271746367,2017,0.6272465681164203,Diesel,Automata,Compacta,0.5944444444444446,0.5613496932515337,0.02128461741824036,0.2506351599501166,0.07225323999390368
Audi,A5,0.21233269817948072,2025,0.5874989687474219,Benzina,Automata,Sedan,0.6033333333333333,0.5613496932515337,0.018315043012019996,0.2139288521639355,0.6090733194870123
Dacia,Lodgy,0.07447370233476434,2016,0.2772481931204828,Benzina,Manuala,Monovolum,0.1661111111111111,0.33128834355828224,0.010577831937230107,0.12436034951471486,0.028742931812890803
Skoda,Octavia,0.15493927776119745,2025,0.5949989874974687,Diesel,Manuala,Combi,0.5944444444444446,0.4386503067484663,0.016905172398775006,0.15737006799939043,0.6168487255118542
Audi,Q3,0.23414219793842836,2025,0.4499986249965625,Diesel,Automata,SUV,0.5944444444444446,0.4386503067484663,0.02554735138107998,0.23782126620666766,0.46652420903157626
Volvo,C30,0.05151633416745105,2012,0.6749991874979687,Diesel,Manuala,Compacta,0.36777777777777776,0.33128834355828224,0.0073170397674948455,0.06600556757208738,0.04998460055789954
Volkswagen,Passat,0.16010468559884294,2020,0.4099985249963125,Diesel,Automata,Combi,0.5944444444444446,0.4386503067484663,0.0174687927671862,0.16261688527377804,0.07084243576739624
Ford,Focus,0.07229275235886957,2025,0.3724984312460781,Benzina,Automata,Combi,0.05611111111111111,0.3619631901840491,0.009452858638671442,0.1446420473869976,0.38617834677487595
Volkswagen,Polo,0.11992929130604467,2025,0.37699844249610626,Benzina,Manuala,Masina de oras,0.05611111111111111,0.26993865030674846,0.020583708576403157,0.23994481962824066,0.3908435903897811
Audi,A5,0.22840285589660003,2025,0.11906779766949417,Benzina,Automata,Sedan,0.5,0.5,0.022005955044149345,0.25392452434491897,0.12344219359144937
Skoda,Karoq,0.1928189352372644,2025,0.459998649996625,Diesel,Automata,SUV,0.5944444444444446,0.4386503067484663,0.02103838843379043,0.1958467280115665,0.4768914170646989
Renault,Clio,0.16928763286576828,2025,0.20499801249503125,Hibrid,Automata,Compacta,0.38888888888888895,0.4171779141104295,0.019368837049276097,0.2117545165996533,0.21252761222007205
BMW,Seria,0.13760646479487593,2014,0.2874982187455469,Diesel,Automata,Compacta,0.6094444444444445,0.4171779141104295,0.015743923087253732,0.13787245022061,0.024837950120414617
Dacia,Duster,0.09754585734291421,2017,0.5838239595598989,Diesel,Manuala,SUV,0.3127777777777778,0.3128834355828221,0.014610838979889034,0.13345489566847948,0.06725135009592292
Mercedes-Benz,C,0.2007392272549875,2025,0.42204355510888775,Hibrid Plug-In,Automata,Sedan,0.6072222222222223,0.834355828220859,0.011810178463663626,0.20153656769998313,0.437542678974982
Mercedes-Benz,GLK,0.09743107050207764,2010,0.7499993749984375,Diesel,Automata,SUV,0.6916666666666667,0.5,0.00938649865767332,0.09087337035754096,0.04859613519632062
Ford,Mondeo,0.1205032255102275,2025,0.5574988937472344,Diesel,Automata,Sedan,0.6105555555555555,0.4386503067484663,0.013147703276033713,0.120613802263226,0.5779716953876444
