link,marca_model,marca,model,pret,an,km,combustibil,cutie,caroserie,capacitate_cc,putere_cp
https://www.autovit.ro/autoturisme/anunt/ford-fiesta-ver-1-4-tdci-comfort-ID7HyuN0.html,Ford Fiesta 1.4 TDCi Comfort,Ford,Fiesta 1.4 TDCi Comfort,"2 989,99 EUR",2008,140000,Diesel,Manuala,Compacta,13993,68
https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-ID7HGTMo.html,Nissan Qashqai,Nissan,Qashqai,10 000 EUR,2019,115000,Benzina,Automata,SUV,13323,159
https://www.autovit.ro/autoturisme/anunt/dacia-sandero-stepway-ver-0-9-tce-easy-r-prestige-ID7HG0Xy.html,Dacia Sandero Stepway 0.9 TCe Easy-R Prestige,Dacia,Sandero Stepway 0.9 TCe Easy-R Prestige,7 300 EUR,2017,77709,Benzina,Automata,Masina de oras,8983,90
https://www.autovit.ro/autoturisme/anunt/ford-tourneo-custom-ver-320-l2h1-va-titanium-ID7HHXjT.html,Ford Tourneo Custom 320 L2H1 VA Titanium,Ford,Tourneo Custom 320 L2H1 VA Titanium,24 999 EUR,2025,204028,Diesel,Manuala,Monovolum,19963,130
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-eqe-ver-mercedes-amg-43-4matic-ID7HxfYv.html,Mercedes-Benz EQE Mercedes-AMG 43 4MATIC,Mercedes-Benz,EQE Mercedes-AMG 43 4MATIC,"77 899,80 EUR",2025,10310,Electric,Automata,SUV,,476
https://www.autovit.ro/autoturisme/anunt/hyundai-ioniq-5-ver-n-650-cp-84-kwh-4wd-ID7Hx4Ki.html,Hyundai IONIQ 5 N 650 CP 84 kWh 4WD,Hyundai,IONIQ 5 N 650 CP 84 kWh 4WD,70 906 EUR,2025,1,Electric,Automata,SUV,,650
https://www.autovit.ro/autoturisme/anunt/ford-mondeo-ID7HAxMy.html,Ford Mondeo,Ford,Mondeo,17 000 EUR,2025,92098,Diesel,Automata,Sedan,19973,140
https://www.autovit.ro/autoturisme/anunt/bmw-bmw-x5m-ver-m50d-ID7HFJ0x.html,BMW X5 M M50d,BMW,X5 M M50d,54 934 EUR,2018,135000,Diesel,Automata,SUV,29933,400
https://www.autovit.ro/autoturisme/anunt/skoda-superb-ver-1-5-tsi-dsg-ambition-ID7HEVl9.html,Skoda Superb 1.5 TSI DSG Ambition,Skoda,Superb 1.5 TSI DSG Ambition,"18 989,99 EUR",2021,140000,Benzina,Automata,Sedan,14983,150
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gle-ver-350-de-4matic-9g-tronic-amg-line-ID7HGWuX.html,Mercedes-Benz GLE 350 de 4Matic 9G-TRONIC AMG Line,Mercedes-Benz,GLE 350 de 4Matic 9G-TRONIC AMG Line,50 300 EUR,2025,125061,Hibrid Plug-In,Automata,SUV,19503,319
https://www.autovit.ro/autoturisme/anunt/audi-q3-ver-sportback-2-0-40-tdi-quattro-s-tronic-s-line-ID7HDhi8.html,Audi Q3 Sportback 2.0 40 TDI quattro S tronic S Line,Audi,Q3 Sportback 2.0 40 TDI quattro S tronic S Line,27 750 EUR,2025,157000,Diesel,Automata,SUV,19683,200
https://www.autovit.ro/autoturisme/anunt/audi-a6-ver-35-tdi-s-tronic-mhev-advanced-ID7HI6JY.html,Audi A6 ver-35-tdi-s-tronic-mhev-advanced,Audi,A6 ver-35-tdi-s-tronic-mhev-advanced,26 650 EUR,2025,191021,Diesel,Automata,Combi,19683,163
https://www.autovit.ro/autoturisme/anunt/bmw-x6-ver-xdrive35d-aut-ID7HI7pi.html,BMW X6 xDrive35d Aut.,BMW,X6 xDrive35d Aut.,14 300 EUR,2009,266261,Diesel,Automata,SUV,29933,285
https://www.autovit.ro/autoturisme/anunt/audi-a5-ver-sportback-2-0-tfsi-ID7HI7g7.html,Audi A5 Sportback 2.0 TFSI,Audi,A5 Sportback 2.0 TFSI,8 800 EUR,1984,315200,Benzina,Automata,Cabrio,19843,211
https://www.autovit.ro/autoturisme/anunt/land-rover-range-rover-sport-ver-3-0-i6-p460-phev-dynamic-se-ID7HFRvm.html,Land Rover Range Rover Sport 3.0 I6 P460 PHEV Dynamic SE,Land,Rover Range Rover Sport 3.0 I6 P460 PHEV Dynamic SE,"115 101,25 EUR",2025,1,Hibrid Plug-In,Automata,SUV,29963,50
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-cla-ver-180-7g-dct-special-edition-ID7HFdRq.html,Mercedes-Benz CLA 180 7G-DCT Special Edition,Mercedes-Benz,CLA 180 7G-DCT Special Edition,22 385 EUR,2025,179000,Benzina,Automata,Sedan,13323,136
https://www.autovit.ro/autoturisme/anunt/audi-q5-ver-40-tdi-quattro-s-tronic-mhev-ID7HEPU8.html,Audi Q5 40 TDI quattro S tronic MHEV,Audi,Q5 40 TDI quattro S tronic MHEV,"29 499,80 EUR",2025,128360,Diesel,Automata,SUV,19683,204
https://www.autovit.ro/autoturisme/anunt/audi-q7-ver-3-0-50-tdi-quattro-tiptronic-s-line-ID7HyD53.html,Audi Q7 3.0 50 TDI quattro Tiptronic S Line,Audi,Q7 3.0 50 TDI quattro Tiptronic S Line,33 500 EUR,2025,163000,Diesel,Automata,SUV,29673,286
https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-ver-1-5-dci-teknaplus-ID7HDQ8G.html,Nissan Qashqai 1.5 DCI TEKNA+,Nissan,Qashqai 1.5 DCI TEKNA+,13 999 EUR,2019,221000,Diesel,Manuala,SUV,14613,115
https://www.autovit.ro/autoturisme/anunt/mitsubishi-space-star-ID7HGXwL.html,Mitsubishi Space Star,Mitsubishi,Space Star,4 999 EUR,2015,55000,Benzina,Manuala,Masina de oras,9993,71
https://www.autovit.ro/autoturisme/anunt/audi-a4-ver-2-0-tdi-b8-ID7HHMLG.html,Audi A4 2.0 TDI B8,Audi,A4 2.0 TDI B8,5 990 EUR,2011,235321,Diesel,Manuala,Combi,19683,143
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-c-ID7HFPML.html,Mercedes-Benz C,Mercedes-Benz,C,61 710 EUR,2025,3121,Hibrid Plug-In,Automata,Sedan,19933,313
https://www.autovit.ro/autoturisme/anunt/jeep-wrangler-ID7HI7tl.html,Jeep Wrangler,Jeep,Wrangler,46 900 EUR,2022,47185,Benzina,Automata,SUV,19953,270
https://www.autovit.ro/autoturisme/anunt/citroen-c4-cactus-ver-vti-puretech-summer-edition-ID7HDwdU.html,Citroën C4 Cactus VTi PureTech Summer Edition,Citroën,C4 Cactus VTi PureTech Summer Edition,7 690 EUR,2018,100000,Benzina,Manuala,SUV,11993,82
https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-530d-xdrive-touring-aut-ID7HHDPS.html,BMW Seria 5 530d xDrive Touring Aut.,BMW,Seria 5 530d xDrive Touring Aut.,17 990 EUR,2025,183267,Diesel,Automata,Combi,29933,258
https://www.autovit.ro/autoturisme/anunt/hyundai-santa-fe-ver-1-6-l-252-cp-4wd-6at-phev-luxury-ID7HFgLC.html,Hyundai Santa Fe 1.6 l 252 CP 4WD 6AT PHEV Luxury,Hyundai,Santa Fe 1.6 l 252 CP 4WD 6AT PHEV Luxury,"49 585,80 EUR",2025,1,Hibrid Plug-In,Automata,SUV,15983,252
https://www.autovit.ro/autoturisme/anunt/volvo-xc-40-ver-d3-awd-geartronic-r-design-ID7HHOTz.html,Volvo XC 40 D3 AWD Geartronic R-Design,Volvo,XC 40 D3 AWD Geartronic R-Design,20 888 EUR,2025,172000,Diesel,Automata,SUV,19693,149
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glb-ver-200-4matic-aut-ID7HHYAN.html,Mercedes-Benz GLB 200 4MATIC Aut.,Mercedes-Benz,GLB 200 4MATIC Aut.,32 549 EUR,2025,74200,Benzina,Automata,SUV,13323,163
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gle-ID7HFRcA.html,Mercedes-Benz GLE,Mercedes-Benz,GLE,65 990 EUR,2025,115132,Benzina,Automata,SUV,29993,435
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-e-ver-300-de-9g-tronic-amg-line-ID7HI6Nc.html,Mercedes-Benz E 300 de 9G-TRONIC AMG Line,Mercedes-Benz,E 300 de 9G-TRONIC AMG Line,"39 997,76 EUR",2021,131550,Hibrid Plug-In,Automata,Sedan,19503,306
https://www.autovit.ro/autoturisme/anunt/mazda-3-ver-e-skyactiv-g122-mhev-exclusive-line-ID7HvY7n.html,Mazda 3 e-Skyactiv G122 MHEV Exclusive-Line,Mazda,3 e-Skyactiv G122 MHEV Exclusive-Line,17 000 EUR,2025,7400,Benzina,Manuala,Compacta,19983,122
https://www.autovit.ro/autoturisme/anunt/volkswagen-taigo-ver-1-0-tsi-life-ID7HBEjo.html,Volkswagen Taigo 1.0 TSI Life,Volkswagen,Taigo 1.0 TSI Life,17 800 EUR,2025,15589,Benzina,Manuala,SUV,9993,95
https://www.autovit.ro/autoturisme/anunt/ford-mustang-ID7Hr0jS.html,Ford Mustang,Ford,Mustang,9 999 EUR,2007,150810,Benzina,Automata,Coupe,40093,209
https://www.autovit.ro/autoturisme/anunt/opel-astra-ver-1-4-turbo-start-stop-enjoy-ID7HHP0j.html,Opel Astra 1.4 Turbo Start/Stop Enjoy,Opel,Astra 1.4 Turbo Start/Stop Enjoy,5 900 EUR,2015,140000,Benzina,Manuala,Sedan,13643,120
https://www.autovit.ro/autoturisme/anunt/ferrari-sf90-stradale-ID7HEDxb.html,Ferrari SF90 Stradale,Ferrari,SF90 Stradale,"584 999,99 EUR",2025,4400,Hibrid Plug-In,Automata,Cabrio,39903,1000
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glc-coupe-ver-200-d-4matic-9g-tronic-amg-line-plus-ID7HI6hF.html,Mercedes-Benz GLC Coupe 200 d 4Matic 9G-TRONIC AMG Line Plus,Mercedes-Benz,GLC Coupe 200 d 4Matic 9G-TRONIC AMG Line Plus,44 770 EUR,2025,121000,Diesel,Automata,SUV,19503,163
https://www.autovit.ro/autoturisme/anunt/renault-talisman-ver-grandtour-blue-dci-200-edc-initiale-paris-ID7HI5c7.html,Renault Talisman Grandtour BLUE dCi 200 EDC INITIALE PARIS,Renault,Talisman Grandtour BLUE dCi 200 EDC INITIALE PARIS,13 990 EUR,2020,197000,Diesel,Automata,Combi,19973,200
https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-ver-1-3-dig-t-mhev-n-connecta-ID7HI6Nh.html,Nissan Qashqai 1.3 DIG-T MHEV N-Connecta,Nissan,Qashqai 1.3 DIG-T MHEV N-Connecta,18 290 EUR,2022,80000,Benzina,Manuala,SUV,13323,158
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glc-ver-200-4matic-ID7HI7Bu.html,Mercedes-Benz GLC 200 4MATIC,Mercedes-Benz,GLC 200 4MATIC,42 000 EUR,2019,86431,Benzina,Automata,SUV,19913,197
https://www.autovit.ro/autoturisme/anunt/audi-a6-allroad-ver-3-0-tdi-quattro-tiptronic-ID7HEfOS.html,Audi A6 Allroad 3.0 TDI Quattro Tiptronic,Audi,A6 Allroad 3.0 TDI Quattro Tiptronic,21 500 EUR,2023,165000,Diesel,Automata,Combi,29673,320
https://www.autovit.ro/autoturisme/anunt/renault-arkana-ID7HCCs4.html,Renault Arkana,Renault,Arkana,18 290 EUR,2018,120000,Benzina,Automata,SUV,13323,140
https://www.autovit.ro/autoturisme/anunt/mitsubishi-eclipse-cross-ver-phev-intenseplus-black-ID7HI7Bd.html,Mitsubishi Eclipse-Cross PHEV Intense+ Black,Mitsubishi,Eclipse-Cross PHEV Intense+ Black,19 723 EUR,2025,114600,Hibrid Plug-In,Automata,SUV,23603,203
https://www.autovit.ro/autoturisme/anunt/skoda-octavia-ver-combi-1-6-tdi-premium-edition-ID7HI7lg.html,Skoda Octavia Combi 1.6 TDI Premium Edition,Skoda,Octavia Combi 1.6 TDI Premium Edition,6 999 EUR,2014,215000,Diesel,Manuala,Combi,15983,115
https://www.autovit.ro/autoturisme/anunt/bmw-x6-ver-xdrive40d-at-mhev-ID7HFRuM.html,BMW X6 xDrive40d AT MHEV,BMW,X6 xDrive40d AT MHEV,"62 999,99 EUR",2025,98500,Diesel,Automata,SUV,29933,340
https://www.autovit.ro/autoturisme/anunt/renault-koleos-ID7HHXQh.html,Renault Koleos,Renault,Koleos,19 600 EUR,2025,63000,Benzina,Automata,SUV,24953,175
https://www.autovit.ro/autoturisme/anunt/hyundai-ix35-ver-1-7-crdi-2wd-gls-styleplus-ID7HHZYm.html,Hyundai ix35 1.7 CRDI 2WD GLS Style+,Hyundai,ix35 1.7 CRDI 2WD GLS Style+,8 490 EUR,2047,279000,Diesel,Manuala,SUV,16853,115
https://www.autovit.ro/autoturisme/anunt/bmw-x5-ver-xdrive45e-at-phev-ID7HHEH1.html,BMW X5 xDrive45e AT PHEV,BMW,X5 xDrive45e AT PHEV,58 000 EUR,2025,43567,Hibrid Plug-In,Automata,SUV,29983,394
https://www.autovit.ro/autoturisme/anunt/dacia-duster-ver-1-5-blue-dci-4wd-comfort-ID7HI7kD.html,Dacia Duster 1.5 Blue dCi 4WD Comfort,Dacia,Duster 1.5 Blue dCi 4WD Comfort,15 490 EUR,2021,76600,Diesel,Manuala,SUV,14613,115
https://www.autovit.ro/autoturisme/anunt/bmw-x5-ver-xdrive45e-ID7HG5tq.html,BMW X5 xDrive45e,BMW,X5 xDrive45e,56 628 EUR,2025,77000,Hibrid Plug-In,Automata,SUV,29983,394
https://www.autovit.ro/autoturisme/anunt/audi-q7-ver-3-0-tdi-quattro-tiptronic-ID7HHZYb.html,Audi Q7 3.0 TDI Quattro Tiptronic,Audi,Q7 3.0 TDI Quattro Tiptronic,23 000 EUR,2016,250000,Diesel,Automata,SUV,29673,272
https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-ver-2-0-tdi-4mot-dsg-highline-ID7HECpf.html,Volkswagen Tiguan 2.0 TDI 4Mot DSG Highline,Volkswagen,Tiguan 2.0 TDI 4Mot DSG Highline,"24 999,81 EUR",2020,84000,Diesel,Automata,SUV,19683,150
https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ID7HAxNW.html,BMW Seria 5,BMW,Seria 5,9 499 EUR,2000,243000,Diesel,Manuala,Sedan,19953,163
https://www.autovit.ro/autoturisme/anunt/kia-sportage-ver-2-0-crdi-awd-spirit-ID7HHMzz.html,"Kia Sportage 2,0 CRDI AWD Spirit",Kia,"Sportage 2,0 CRDI AWD Spirit",12 900 EUR,2025,183000,Diesel,Manuala,SUV,19953,136
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glc-ver-220-d-4matic-ID7HI5OH.html,Mercedes-Benz GLC 220 d 4MATIC,Mercedes-Benz,GLC 220 d 4MATIC,36 058 EUR,2025,107342,Diesel,Automata,SUV,19503,194
https://www.autovit.ro/autoturisme/anunt/bmw-seria-2-ID7HAkMx.html,BMW Seria 2,BMW,Seria 2,32 549 EUR,2025,14999,Benzina,Automata,Sedan,14993,140
https://www.autovit.ro/autoturisme/anunt/audi-a6-ID7HG5QJ.html,Audi A6,Audi,A6,24 850 EUR,2025,170000,Diesel,Automata,Sedan,19683,204
https://www.autovit.ro/autoturisme/anunt/ssangyong-musso-ID7HlAq9.html,SsangYong MUSSO,SsangYong,MUSSO,"43 734,24 EUR",2024,1,Diesel,Automata,SUV,21573,202
https://www.autovit.ro/autoturisme/anunt/dacia-dokker-ID7HHYmd.html,Dacia Dokker,Dacia,Dokker,"8 749,99 EUR",2025,160780,Diesel,Manuala,Monovolum,14613,75
https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ID7HH9lN.html,Volkswagen Golf,Volkswagen,Golf,6 500 EUR,2025,215000,Diesel,Manuala,Combi,15983,105
https://www.autovit.ro/autoturisme/anunt/skoda-rapid-ver-1-6-tdi-style-ID7HI31L.html,Skoda RAPID 1.6 TDI Style,Skoda,RAPID 1.6 TDI Style,5 950 EUR,2025,160000,Diesel,Manuala,Sedan,15983,115
https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ver-320d-touring-aut-luxury-line-ID7HI7sE.html,BMW Seria 3 320d Touring Aut. Luxury Line,BMW,Seria 3 320d Touring Aut. Luxury Line,9 999 EUR,2025,292013,Diesel,Automata,Combi,19953,190
https://www.autovit.ro/autoturisme/anunt/porsche-boxster-ver-718-pdk-ID7HGV1r.html,Porsche Boxster 718 PDK,Porsche,Boxster 718 PDK,72 600 EUR,2018,14000,Benzina,Automata,Cabrio,19883,300
https://www.autovit.ro/autoturisme/anunt/mazda-6-ver-kombi-skyactiv-d-150-drive-i-eloop-exclusive-line-ID7HHaTM.html,Mazda 6 Kombi SKYACTIV-D 150 Drive i-ELOOP Exclusive-Line,Mazda,6 Kombi SKYACTIV-D 150 Drive i-ELOOP Exclusive-Line,6 800 EUR,2025,253000,Diesel,Automata,Combi,21913,150
https://www.autovit.ro/autoturisme/anunt/volvo-xc-40-ver-t5-recharge-dkg-essential-ID7HGV0K.html,Volvo XC 40 T5 Recharge DKG Essential,Volvo,XC 40 T5 Recharge DKG Essential,"26 995,10 EUR",2021,53000,Hibrid Plug-In,Automata,SUV,14773,262
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gle-ver-350-d-4matic-ID7HI7sa.html,Mercedes-Benz GLE 350 d 4MATIC,Mercedes-Benz,GLE 350 d 4MATIC,27 000 EUR,2015,188351,Diesel,Automata,SUV,29873,258
https://www.autovit.ro/autoturisme/anunt/renault-kadjar-ver-1-6-dci-xmod-ID7HBJX2.html,Renault Kadjar 1.6 DCI XMod,Renault,Kadjar 1.6 DCI XMod,10 999 EUR,2025,191000,Diesel,Manuala,SUV,15983,130
https://www.autovit.ro/autoturisme/anunt/land-rover-range-rover-velar-ver-3-0-r-dynamic-hse-ID7HH9ej.html,Land Rover Range Rover Velar 3.0 R-Dynamic HSE,Land,Rover Range Rover Velar 3.0 R-Dynamic HSE,30 980 EUR,2025,145800,Diesel,Automata,SUV,29933,300
https://www.autovit.ro/autoturisme/anunt/bmw-seria-1-ver-116i-urban-line-ID7HDCrk.html,BMW Seria 1 116i Urban Line,BMW,Seria 1 116i Urban Line,9 099 EUR,2014,133000,Benzina,Manuala,Compacta,15983,136
https://www.autovit.ro/autoturisme/anunt/volvo-xc-40-ver-d4-awd-geartronic-inscription-ID7HHBZm.html,Volvo XC 40 D4 AWD Geartronic Inscription,Volvo,XC 40 D4 AWD Geartronic Inscription,20 850 EUR,1969,199810,Diesel,Automata,SUV,19693,190
https://www.autovit.ro/autoturisme/anunt/toyota-corolla-ver-1-8-hsd-ts-eco-ID7HFH2l.html,Toyota Corolla 1.8 HSD TS Eco,Toyota,Corolla 1.8 HSD TS Eco,16 900 EUR,2025,117237,Hibrid,Automata,Combi,17983,122
https://www.autovit.ro/autoturisme/anunt/ford-fiesta-ver-1-0-ecoboost-s-s-titanium-x-ID7HI788.html,Ford Fiesta 1.0 EcoBoost S&S TITANIUM X,Ford,Fiesta 1.0 EcoBoost S&S TITANIUM X,9 850 EUR,2022,96154,Benzina,Manuala,Masina de oras,9993,101
https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ver-1-4-tsi-dsg-highline-ID7HI6m7.html,Volkswagen Golf 1.4 TSI DSG Highline,Volkswagen,Golf 1.4 TSI DSG Highline,5 690 EUR,2012,213000,Benzina,Automata,Combi,13903,160
https://www.autovit.ro/autoturisme/anunt/kia-sportage-ver-1-7-crdi-2wd-vision-ID7HI0Cm.html,Kia Sportage ver-1-7-crdi-2wd-vision,Kia,Sportage ver-1-7-crdi-2wd-vision,8 900 EUR,2013,169000,Diesel,Manuala,SUV,16853,116
https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-ver-2-0-tdi-4mot-dsg-comfortline-ID7HGK6z.html,Volkswagen Tiguan 2.0 TDI 4Mot DSG Comfortline,Volkswagen,Tiguan 2.0 TDI 4Mot DSG Comfortline,15 700 EUR,2016,204000,Diesel,Automata,SUV,19683,150
https://www.autovit.ro/autoturisme/anunt/bmw-x5-ver-xdrive45e-at-phev-ID7HHYh3.html,BMW X5 xDrive45e AT PHEV,BMW,X5 xDrive45e AT PHEV,46 000 EUR,2020,85000,Hibrid Plug-In,Automata,SUV,29983,394
https://www.autovit.ro/autoturisme/anunt/chery-tiggo-7-ver-1-5-tgdi-dht-luxury-ID7HHIB2.html,Chery Tiggo 7 1.5 TGDI DHT Luxury,Chery,Tiggo 7 1.5 TGDI DHT Luxury,"30 905,82 EUR",2025,,Hibrid Plug-In,Automata,SUV,14993,279
https://www.autovit.ro/autoturisme/anunt/audi-a7-ver-3-0-tdi-quattro-competition-tiptronic-ID7HGSV0.html,Audi A7 3.0 TDI Quattro competition Tiptronic,Audi,A7 3.0 TDI Quattro competition Tiptronic,23 000 EUR,2018,266000,Diesel,Automata,Sedan,29673,326
https://www.autovit.ro/autoturisme/anunt/peugeot-5008-ID7HI6i3.html,Peugeot 5008,Peugeot,5008,5 490 EUR,2011,196000,Benzina,Manuala,SUV,15983,156
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glb-ver-200-d-8g-dct-ID7HFYDu.html,Mercedes-Benz GLB 200 d 8G-DCT,Mercedes-Benz,GLB 200 d 8G-DCT,"29 705,50 EUR",2025,133000,Diesel,Automata,SUV,19503,150
https://www.autovit.ro/autoturisme/anunt/renault-espace-ID7HCsXt.html,Renault Espace,Renault,Espace,"15 750,34 EUR",2020,210000,Diesel,Automata,Monovolum,19993,200
https://www.autovit.ro/autoturisme/anunt/land-rover-range-rover-sport-ver-3-0-i-sdv6-hse-ID7HI1eT.html,Land Rover Range Rover Sport 3.0 I SDV6 HSE,Land,Rover Range Rover Sport 3.0 I SDV6 HSE,12 000 EUR,2018,157000,Diesel,Automata,SUV,29933,306
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-cla-ID7HGXwi.html,Mercedes-Benz CLA,Mercedes-Benz,CLA,38 720 EUR,2025,31794,Benzina,Automata,Coupe,13323,163
https://www.autovit.ro/autoturisme/anunt/porsche-cayenne-ID7HHEv2.html,Porsche Cayenne,Porsche,Cayenne,64 990 EUR,2022,90000,Hibrid Plug-In,Automata,SUV,29993,340
https://www.autovit.ro/autoturisme/anunt/dacia-duster-ID7HGXTr.html,Dacia Duster,Dacia,Duster,23 950 EUR,2025,2573,Hibrid,Manuala,SUV,11993,130
https://www.autovit.ro/autoturisme/anunt/audi-s5-ver-sportback-quattro-mhev-tiptronic-ID7HGTk7.html,Audi S5 Sportback quattro MHEV Tiptronic,Audi,S5 Sportback quattro MHEV Tiptronic,"66 081,73 EUR",2025,17125,Diesel,Automata,Sedan,29673,341
https://www.autovit.ro/autoturisme/anunt/land-rover-range-rover-evoque-ver-2-0-d150-r-dynamic-hse-ID7HDC4F.html,Land Rover Range Rover Evoque 2.0 D150 R-Dynamic HSE,Land,Rover Range Rover Evoque 2.0 D150 R-Dynamic HSE,"25 918,20 EUR",1999,161000,Diesel,Automata,SUV,19993,150
https://www.autovit.ro/autoturisme/anunt/ford-ranger-ver-pick-up-3-2-tdci-4x4-cabina-dubla-wildtrack-aut-ID7HHIQi.html,Ford Ranger Pick-Up 3.2 TDCi 4x4 Cabina Dubla WILDTRACK Aut.,Ford,Ranger Pick-Up 3.2 TDCi 4x4 Cabina Dubla WILDTRACK Aut.,"18 989,99 EUR",2017,240000,Diesel,Automata,SUV,31983,200
https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-ver-1-4-tsi-4motion-bluemotion-technology-dsg-highline-ID7HI77W.html,Volkswagen Tiguan 1.4 TSI 4Motion (BlueMotion Technology) DSG Highline,Volkswagen,Tiguan 1.4 TSI 4Motion (BlueMotion Technology) DSG Highline,14 800 EUR,2017,219000,Benzina,Automata,SUV,13953,150
https://www.autovit.ro/autoturisme/anunt/ford-focus-ID7Hyudi.html,Ford Focus,Ford,Focus,"12 290,01 EUR",2025,98957,Diesel,Manuala,Sedan,14993,120
https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-530e-at-phev-ID7HGJEs.html,BMW Seria 5 530e AT PHEV,BMW,Seria 5 530e AT PHEV,29 282 EUR,2025,95000,Hibrid Plug-In,Automata,Sedan,19983,252
https://www.autovit.ro/autoturisme/anunt/opel-crossland-x-ID7HGZsH.html,Opel Crossland,Opel,Crossland,11 700 EUR,2025,63944,Benzina,Automata,SUV,11993,110
https://www.autovit.ro/autoturisme/anunt/hyundai-tucson-ver-phev-1-6-l-265-cp-4wd-6at-luxury-ID7HH9hn.html,Hyundai Tucson PHEV 1.6 l 265 CP 4WD 6AT Luxury,Hyundai,Tucson PHEV 1.6 l 265 CP 4WD 6AT Luxury,"28 489,45 EUR",2022,80900,Hibrid Plug-In,Automata,SUV,15983,265
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-e-ver-220-d-4matic-9g-tronic-edition-amg-line-ID7HFGWW.html,Mercedes-Benz E 220 d 4Matic 9G-TRONIC Edition AMG Line,Mercedes-Benz,E 220 d 4Matic 9G-TRONIC Edition AMG Line,"75 989,21 EUR",2025,22900,Diesel,Automata,Sedan,19933,197
https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-ver-1-6-dci-xtronic-teknaplus-ID7HHIGf.html,Nissan Qashqai 1.6 DCI Xtronic TEKNA+,Nissan,Qashqai 1.6 DCI Xtronic TEKNA+,15 990 EUR,2017,157400,Diesel,Automata,SUV,15983,130
https://www.autovit.ro/autoturisme/anunt/skoda-octavia-ver-1-6-tdi-classic-ID7HI7sM.html,Skoda Octavia 1.6 TDI Classic,Skoda,Octavia 1.6 TDI Classic,4 200 EUR,2011,157000,Diesel,Manuala,Sedan,15983,105
https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ver-1-2-tsi-bluemotion-technology-cup-ID7HI2s9.html,Volkswagen Golf 1.2 TSI BlueMotion Technology Cup,Volkswagen,Golf 1.2 TSI BlueMotion Technology Cup,5 490 EUR,2013,270000,Benzina,Manuala,Compacta,11973,85
https://www.autovit.ro/autoturisme/anunt/peugeot-508-ver-sw-bluehdi-130-active-ID7HI7JG.html,Peugeot 508 SW BlueHDi 130 Active,Peugeot,508 SW BlueHDi 130 Active,9 990 RON,2025,166000,Diesel,Manuala,Combi,14993,130
https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-ver-1-4-tsi-bluemotion-technology-exclusive-ID7HGuPC.html,Volkswagen Tiguan 1.4 TSI BlueMotion Technology Exclusive,Volkswagen,Tiguan 1.4 TSI BlueMotion Technology Exclusive,10 500 EUR,2025,217000,Benzina,Manuala,SUV,13903,122
https://www.autovit.ro/autoturisme/anunt/renault-zoe-ver-50-r135-iconic-ID7HFrgk.html,Renault ZOE 50 R135 Iconic,Renault,ZOE 50 R135 Iconic,17 900 EUR,2022,22000,Electric,Automata,Masina de oras,,135
https://www.autovit.ro/autoturisme/anunt/volvo-xc-60-ver-b4-mhev-momentum-ID7HFPAq.html,Volvo XC 60 B4 MHEV Momentum,Volvo,XC 60 B4 MHEV Momentum,31 990 EUR,2022,120000,Diesel,Automata,SUV,19693,197
https://www.autovit.ro/autoturisme/anunt/volvo-xc-90-ver-b5-mhev-awd-5-locuri-momentum-ID7HI688.html,Volvo XC 90 B5 MHEV AWD 5 locuri Momentum,Volvo,XC 90 B5 MHEV AWD 5 locuri Momentum,56 400 EUR,2025,38523,Diesel,Automata,SUV,19693,235
https://www.autovit.ro/autoturisme/anunt/toyota-yaris-cross-ver-hybrid-130-1-5-vvt-i-black-white-ID7HHbFY.html,Toyota Yaris Cross Hybrid 130 1.5 VVT-i Black&White,Toyota,Yaris Cross Hybrid 130 1.5 VVT-i Black&White,23 499 EUR,2021,96800,Hibrid,Automata,SUV,14903,130
